noteId	noteAuthorParticipantId	createdAtMillis	tweetId	classification	believable	harmful	validationDifficulty	misleadingOther	misleadingFactualError	misleadingManipulatedMedia	misleadingOutdatedInformation	misleadingMissingImportantContext	misleadingUnverifiedClaimAsFact	misleadingSatire	notMisleadingOther	notMisleadingFactuallyCorrect	notMisleadingOutdatedButNotWhenWritten	notMisleadingClearlySatire	notMisleadingPersonalOpinion	trustworthySources	summary	isMediaNote	isCollaborativeNote	lang	summary_en	topic	topic_confidence	political_subcategory	political_subcat_conf
1861220034057801949	81187E8DB09B6DFBA2815B135A614CF9269A439D5B7EC46E29EC88615AF89ACE	1732584410573	1861215932267536541	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	1	0	0	0	0	0	0	0	0	1	The ACCC reports on retail electricity costs show prices have been increasing as the proportion of renewables have increased.     https://www.accc.gov.au/about-us/publications/serial-publications/inquiry-into-the-national-electricity-market-2018-25-reports/inquiry-into-the-national-electricity-market-report-june-2024	0	0	en	The ACCC reports on retail electricity costs show prices have been increasing as the proportion of renewables have increased.     https://www.accc.gov.au/about-us/publications/serial-publications/inquiry-into-the-national-electricity-market-2018-25-reports/inquiry-into-the-national-electricity-market-report-june-2024	news_&_social_concern	0.9960407018661499	403 - Market Regulation	0.0340958796441555
1853350280748023903	5AC58F091C99BB65B2D716632764DD4827AC1CD951C468553235A00ECB18F35B	1730708115171	1853222111105749277	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	0	0	0	0	0	0	0	1	In LA DST ends on November 3rd 2am. The sun setting at 4:58PM is in standard time. It felt 'better' before the time change because of daylight savings making better use of the available sunlight.    https://www.timeanddate.com/sun/usa/los-angeles  https://en.wikipedia.org/wiki/Daylight_saving_time	0	0	en	In LA DST ends on November 3rd 2am. The sun setting at 4:58PM is in standard time. It felt 'better' before the time change because of daylight savings making better use of the available sunlight.    https://www.timeanddate.com/sun/usa/los-angeles  https://en.wikipedia.org/wiki/Daylight_saving_time	news_&_social_concern	0.8810319900512695	106 - Peace	0.027296552434563637
1776228944716439572	B70A18E74F2D4C9C2DBED7E03EE12C851E000E2C202110C2AC1D60CD706FEBEF	1712320955811	1776032154851442719	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	0	0	0	0	0	0	0	1	C'est une convention de non double imposition franco-sénégalaise de 1974    Même dispositif entre France et USA par exemple    Elle préserve aussi bien les entreprises sénégalaises que françaises d'être imposées chez l'autre et évite le statut de paradis fiscal    Mais pas que :    https://bofip.impots.gouv.fr/bofip/3131-PGP.html/identifiant%3DBOI-INT-CVB-SEN-40-20160728	0	0	fr	It is a non-double tax agreement between France and the United States of America of 1974 The same device between France and the United States for example It preserves both the Senegal and French companies from being imposed at the other and avoids the status of tax paradise But not only: https://bofip.impots.gouv.fr/bofip/3131-PGP.html/identifier%3DBOI-INT-CVB-SEN-40-20160728	news_&_social_concern	0.9796111583709717	701 - Labour Groups: Positive	0.038421835750341415
1890864195673231695	2A5A024D9638FD6190C707606385406E3F19564FFC9700E94BD289ACB3587540	1739652129464	1890788774025507138	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	1	0	0	0	0	0	0	1	This date is very tentative. While it’s a coin toss if the launch happens on 3/11, it’s highly probable that the launch will happen in March. The trends of current construction points towards March 11th.  https://youtu.be/R1g0JGY2KMs?si=DR-DAJxvOv7UIAAS	0	0	en	This date is very tentative. While it’s a coin toss if the launch happens on 3/11, it’s highly probable that the launch will happen in March. The trends of current construction points towards March 11th.  https://youtu.be/R1g0JGY2KMs?si=DR-DAJxvOv7UIAAS	news_&_social_concern	0.7656391859054565	415 - Marxist Analysis: Positive	0.03073635697364807
1387865568037031939	E59AB0CB9EE5AA822BBCFD66C2D64F2F0D8B942ACD6EED469741239D607DFEBB	1619727911374	1387865097293504517	NOT_MISLEADING				0	0	0	0	0	0	0	0	1	0	0	0	0	His username is &quot;iFireMonkey&quot; and &quot;Monke&quot; is included in that username.	0	0	en	His username is &quot;iFireMonkey&quot; and &quot;Monke&quot; is included in that username.	other_hobbies	0.7692154049873352	nan	
1888418425506332991	2DE6C17C12B6FA77405D712035453A49DAC2C5A8AFBB77D50ABEDA7FDBA047E2	1739069012415	1885651813656920546	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	1	0	1	1	1	0	0	0	0	0	1	実在しない「星野あおい」というミス東大の人物として挙げられていた画像と酷似しています。生成または加工されたものである可能性が高いことに留意が必要です。    ミス東大2024  https://miscolle.com/tokyo2024    歴代ミス東大まとめ  https://www.lifecolle.com/miss-toudai/    星野あおい（複数あるアカウントの一つ）  https://x.com/aoi_misstodai_2?s=21&amp;t=lAIYvxQn8POLOdovWd4dLg	1	0	ja	"It is similar to the image that was mentioned as the unreal ""Star Wars"" as the Miss East. It is noted that it is likely to be produced or processed. Miss East 2024 https://miscolle.com/tokyo2024 Historic Miss East Summary https://www.lifecolle.com/miss-toudai/ Star Wars (one of multiple accounts) https://x.com/aoi_misstodai_2?s=21&amp;t=lAIYvxQn8POLOdovWd4dLg"	film_tv_&_video	0.9839984178543091	nan	
1881852073043431861	225A9AB046AD8EB67EDD99F702739B666D605CBCE342287EF8A3D6AC8A25F9B1	1737503471992	1881700255974195592	NOT_MISLEADING				0	0	0	0	0	0	0	0	0	1	0	0	0	NNN - owning an item linked to one religion does not mean they are of that religion, axel was raised in a christian household so if anything he is more likely to have been Christian. Irregardless no note is not necessary, take it to the comments 	0	0	en	NNN - owning an item linked to one religion does not mean they are of that religion, axel was raised in a christian household so if anything he is more likely to have been Christian. Irregardless no note is not necessary, take it to the comments 	news_&_social_concern	0.9448291659355164	302 - Centralisation	0.029377372935414314
1754570053960306948	403D18F90EE3AF7669CC241878960D79672EBC297E9319EE409A8176E0BC6B90	1707157073857	1754565535520457014	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	0	0	0	0	0	0	0	0	1	The King is not stepping back from his duties as Monarch and Head of State.    Buckingham Palace stated that “ His Majesty will continue to undertake State business and official paperwork as usual.”    He I will only “postpone public-facing duties”.     https://twitter.com/royalfamily/status/1754565735655887066?s=46&amp;t=AE-tuvxTkn-CteD894mbSw	0	0	en	The King is not stepping back from his duties as Monarch and Head of State.    Buckingham Palace stated that “ His Majesty will continue to undertake State business and official paperwork as usual.”    He I will only “postpone public-facing duties”.     https://twitter.com/royalfamily/status/1754565735655887066?s=46&amp;t=AE-tuvxTkn-CteD894mbSw	news_&_social_concern	0.9948204755783081	203 - Constitutionalism: Positive	0.029253924265503883
1811404596272624096	EC10083F9323D5F62C2CB917CEF297C1C6D5BAED6A3231B467B0943AC4213C91	1720707484677	1811334198063460482	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	1	1	0	0	0	0	0	0	0	1	Hors contexte : ces propos datent de 2020 et ne sont absolument pas associés au contexte actuel des législatives 2024.    https://lanouvelletribune.info/2020/05/emmanuel-macron-craint-larrivee-dun-dingue-a-lelysee-selon-un-proche/	0	0	fr	Out of context: these statements date from 2020 and are absolutely not associated with the current context of the 2024. https://lanouvelletribune.info/2020/05/emmanuel-macron-craint-larrivee-dun-dingue-a-lelysee-selon-un-proche/	news_&_social_concern	0.9916254878044128	110 - European Community/Union: Negative	0.030650559812784195
1623316765852704771	F41260AC9C927E2C6DE68DF009B9B751074DE002CB7E8E84468C79FFA27BBF33	1675863851403	1623120854748958724	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	0	0	1	0	0	0	0	0	1	This video is a parody of the 2023 State of the Union by President Biden. This was created by @JuuustinBrown. The unaltered SOTU can be seen here: https://www.youtube.com/live/gzcBTUvVp7M?feature=share	0	0	en	This video is a parody of the 2023 State of the Union by President Biden. This was created by @JuuustinBrown. The unaltered SOTU can be seen here: https://www.youtube.com/live/gzcBTUvVp7M?feature=share	news_&_social_concern	0.9907230734825134	601 - National Way of Life: Positive	0.032181430608034134
1722759803682824276	F3F942ECC690A49CE0261CE55D7CBA8B101AAA686E529EC80055428DA1CD20B4	1699572919190	1722654505123074222	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	1	0	0	0	1	0	0	0	0	0	1	La imagen publicada es un meme de las imágenes originales que han sido adulteradas. Las imágenes originales pueden ser encontradas aquí: https://www.instagram.com/p/CzZwpZcrZQq/?igshid=ZDhwMHZvZTV4Mm1t	0	0	es	The image published is a meme of the original images that have been adultered. The original images can be found here: https://www.instagram.com/p/CzZwpZcrQq/?igshid=ZDhwMHZvZTV4Mm1t	news_&_social_concern	0.8037496209144592	302 - Centralisation	0.03137270361185074
1742857176652374418	ED90F8FBF4A3F647CAE24179DCFD4B3ED1624CF5C04CDCE3C1A543FE580A6BD2	1704364506292	1742694306060845246	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	0	0	0	0	0	0	0	1	国土地理院および国内の民間測量会社が空撮画像を公開しており、外国の衛星画像に依存している状態ではありません。  https://www.gsi.go.jp/BOUSAI/20240101_noto_earthquake.html  https://www.aeroasahi.co.jp/news/649/  https://www.ajiko.co.jp/news_detail/1439  https://corp.pasco.co.jp/disaster/earthquake/20240102.html  https://www.nnk.co.jp/news/n_research/news202401.html	0	0	ja	The National Land Council and domestic private measurement companies have published air-shots and are not dependent on foreign satellite images. https://www.gsi.go.jp/BOUSAI/20240101_noto_earthquake.html https://www.aeroasahi.co.jp/news/649/ https://www.ajiko.co.jp/news_detail/1439 https://corp.pasco.co.jp/disaster/earthquake/20240102.html https://www.nnk.co.	news_&_social_concern	0.9875301122665405	606 - Civic Mindedness: Positive	0.039224594831466675
1962750552846074268	A799848EEE2B96842E05DC5F907FD207E4B1FF4E7904E99578DBC4DF3C0B19B4	1756791172597	1962494233358516707	NOT_MISLEADING				0	0	0	0	0	0	0	0	0	0	1	0	0	Óbvio que é uma brincadeira. A página já fez várias postagens com esse tom satírico 🙄 Não precisa de nota 	0	0	pt	The page has already made several posts with this satiric tone 🙁 No need to note	news_&_social_concern	0.883562445640564	413 - Nationalisation	0.03296724334359169
1984193242829635826	ED0C054F6C604705F925ECD1715AFCCE91BBC5ECF6F695C2F45627F5624238DA	1761903508275	1984024039850197436	NOT_MISLEADING				0	0	0	0	0	0	0	0	1	0	1	0	1	NNN While the comment is mainly made as a joke, by the definition of the word, President Trump is a former worker at a McDonalds as he served food to customers. OP didn’t claim he was a former employee. Please keep any disagreements to the comments.    https://www.merriam-webster.com/dictionary/worker	0	0	en	NNN While the comment is mainly made as a joke, by the definition of the word, President Trump is a former worker at a McDonalds as he served food to customers. OP didn’t claim he was a former employee. Please keep any disagreements to the comments.    https://www.merriam-webster.com/dictionary/worker	news_&_social_concern	0.9977067708969116	105 - Military: Negative	0.03787465766072273
1829004521080541265	E9E507A003BB6030124B9BFE65AB618676BE6E2A11B0FF28E1E857C73578B5F1	1724903633746	1828845150522736799	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	0	1	0	0	0	0	0	0	0	1	O suposto especialista não apresenta no vídeo seu currículo e tentar impor uma visão pessoal e emocional, indo contra um fato científico comprovado, Promovendo  desinformação.  https://www.unifev.edu.br/material2/sue_media/etapa1/cadernos_digitais/material_yY8FznPjatyFi2DWyO.pdf  https://www.sabra.org.br/site/musica-classica-criancas/  https://www.nationalgeographicbrasil.com/ciencia/2023/11/quais-beneficios-a-musica-pode-trazer-para-os-bebes	0	0	pt	The alleged expert does not present in the video your curriculum and try to impose a personal and emotional vision, going against a scientific fact proven, promoting disinformation. https://www.unifev.edu.br/material2/sue_media/stage1/cadernos_digitais/material_yY8FznPjatyFi2DWyO.pdf https://www.sabra.org.br/site/musica-classica-criancas/ https://www.nationalgeographicbrasil.com/sciencia/2023/11/	news_&_social_concern	0.9452050924301147	105 - Military: Negative	0.0329681821167469
1776983341469970436	12CC3862C94D02496FB5024BB2E21570E2135A5CA1FB12AB0FB09FAF00A0D357	1712500818017	1776770615682208223	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	0	1	0	0	0	0	0	0	1	This post is not factual. The man was beaten for having an extramarital affair via https://x.com/dintentdata/status/1770042680514392355?s=46&amp;t=PoREY5KzzfSC80xssVXZqQ	0	0	en	This post is not factual. The man was beaten for having an extramarital affair via https://x.com/dintentdata/status/1770042680514392355?s=46&amp;t=PoREY5KzzfSC80xssVXZqQ	news_&_social_concern	0.9157590270042419	105 - Military: Negative	0.03767429292201996
2000512904185954309	25B84E2D3568AB69B9B3D7EA5CE947515E42C023ED47229B51804A6F131E0EE2	1765794418748	2000209498686820673	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	1	1	0	1	0	0	0	0	0	0	1	الصورة مولدة بالذكاء الاصطناعي من خلال تداخل اليد اليمنى مع يد الكرسي المتحرك بالاضافة الى وجود (٧) اصابع باليد اليمنى وهالشي غير صحيح. تفاصيل التحقيق بالرابط:  https://t4p.co/article/2025-12-13-truth-about-ahmed-althawwaq-photo	0	0	ar	Image generated by artificial intelligence by interfering the right hand with the hand of the moving chair as well as having (7) fingers with the right hand and the halls incorrect. Details of the investigation link: https://t4p.co/article/2025-12-13-truth-about-ahmed-althawwaq-photo	science_&_technology	0.9490194916725159	nan	
1848763800725393731	2CB30FC8C4CD7007C2B9C4FC8755B3444903EFC76FD1DD96762AED685AEAC8A6	1729614613121	1848723940006416470	NOT_MISLEADING				0	0	0	0	0	0	0	0	1	0	0	0	0	NNN - Ta nota to jakaś kpina. Jakby ktoś pomylił NN  z miejscem na zwykły komentarz. Abstrahując od faktu, że jest totalnie stronnicza i wyraża osobiste przekonania, nie wnosi nic do prywatnej opinii autora posta.	0	0	pl	NNN - This note is some kind of a pipe. As if someone mistaken NN with a place on a usual comment. Abstracting from the fact that it is totally side-side and expresses personal beliefs, it does not bring anything to the private opinion of the author of the post.	news_&_social_concern	0.9349418878555298	102 - Foreign Special Relationships: Negative	0.031909193843603134
1798847817399603601	4ABE6203F10279A89C2A3C09E70B746A68D327698E0FC5F06B79365FFE86469B	1717713715302	1798846840659693575	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	0	0	0	0	0	0	0	1	THIS IS A SCAM.     This fake promotion is not from @elonmusk or the @Tesla verified account, and is not a Tesla event.     This same scam has been repeated over and over jumping from account to account. It has been repeatedly reported.     X Policy:  https://help.twitter.com/en/rules-and-policies/financial-scam    https://www.forbes.com/sites/mattnovak/2023/07/23/spacex-crypto-scams-featuring-elon-musks-photo-still-common-on-twitter/    https://consumer.ftc.gov/articles/what-know-about-cryptocurrency-and-scams#scams    https://www.bitdefender.com/blog/hotforsecurity/twitter-and-youtube-crypto-scams-are-rampant-what-do-they-have-in-common/    https://medium.com/giveaway-com/3-ways-to-spot-a-fake-social-media-giveaway-and-protect-yourself-from-scams-de687949b18a	1	0	en	THIS IS A SCAM.     This fake promotion is not from @elonmusk or the @Tesla verified account, and is not a Tesla event.     This same scam has been repeated over and over jumping from account to account. It has been repeatedly reported.     X Policy:  https://help.twitter.com/en/rules-and-policies/financial-scam    https://www.forbes.com/sites/mattnovak/2023/07/23/spacex-crypto-scams-featuring-elon-musks-photo-still-common-on-twitter/    https://consumer.ftc.gov/articles/what-know-about-cryptocurrency-and-scams#scams    https://www.bitdefender.com/blog/hotforsecurity/twitter-and-youtube-crypto-scams-are-rampant-what-do-they-have-in-common/    https://medium.com/giveaway-com/3-ways-to-spot-a-fake-social-media-giveaway-and-protect-yourself-from-scams-de687949b18a	business_&_entrepreneurs	0.9830724000930786	nan	
1995023415741149536	1818086E63D7C7E6FAA177317CF9CAFD9D63EA3145F1A82800B7C4613D1E7BE4	1764485622712	1994535001904615512	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	0	0	0	0	0	0	0	1	The image clearly shows that the article was published on 27th October of 2007 , which is exactly 2 months before Benazir's death on 27th December the same year.   As khan said, Aik to parhy light Nahi or koshish Bhi Nahi karty.  https://x.com/ayeshaijazkhan/status/1994535001904615512?t=jRpqadZvdTP_rVug1gSb7g&amp;s=19	0	0	en	The image clearly shows that the article was published on 27th October of 2007 , which is exactly 2 months before Benazir's death on 27th December the same year.   As khan said, Aik to parhy light Nahi or koshish Bhi Nahi karty.  https://x.com/ayeshaijazkhan/status/1994535001904615512?t=jRpqadZvdTP_rVug1gSb7g&amp;s=19	news_&_social_concern	0.9879692792892456	413 - Nationalisation	0.03308502957224846
1831689016942485903	2C1C00C638EAB5E79DFCD96CBE25CEAB5AE2BC0333EC4322AE0363D20C72EDCB	1725543667431	1831677933406048289	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	0	0	1	0	0	0	0	0	0	0	1	FALSO. La nota que comparte habla del crecimiento en la pobreza durante el primer semestre del año donde el país se encontraba bajo el gobierno de Javier Milei.    Definición de semestre: Período de 6 meses  Fuente: https://dle.rae.es/semestre    La presidencia de Milei comenzó el 10 de Diciembre.  Fuente: https://es.m.wikipedia.org/wiki/Presidencia_de_Javier_Milei	0	0	es	FALSE. the note you share speaks of poverty growth during the first half of the year where the country was under Javier Milei’s government. Semester definition: 6 months Source: https://dle.rae.es/semester Milei’s presidency began on December 10. Source: https://es.m.wikipedia.org/wiki/Presidence_de_Javier_Milei	news_&_social_concern	0.9783155918121338	110 - European Community/Union: Negative	0.031802836805582047
1994164107407183922	C43358AD037726ABC8169477902753ACE0332C60FC547CCCC5C846124D1783E7	1764280747640	1994136939935490186	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	1	1	1	1	1	0	0	0	0	0	1	O PL diz que está defendendo Bolsonaro porém na verdade cumpre ordens ilegais em seu desfavor.    Fonte: https://x.com/NewsLiberdade/status/1994137016439853083	0	0	pt	The PL says it is defending Bolsonaro but actually fulfills illegal orders in his defect. Source: https://x.com/NewsLiberdade/status/1994137016439853083	news_&_social_concern	0.9936937689781189	413 - Nationalisation	0.036290984600782394
1725828991519440960	D500DB7B6B7B158B13DDC48450CB50FD05D58F984838257F0C0AC58773EBCC4F	1700304670589	1725581681774702868	MISINFORMED_OR_POTENTIALLY_MISLEADING				1	1	0	0	1	1	0	0	0	0	0	0	1	The soldier shown in this video was suspended the moment his commanders were notified of this event. IDF spokesman described this as a very grave event, violating IDF's core values:    https://www.timesofisrael.com/liveblog_entry/idf-suspends-soldier-who-threw-stun-grenade-into-west-bank-mosque/    https://www.haaretz.co.il/news/politics/2023-11-17/ty-article/0000018b-dee0-d867-abab-dfe42db10000    Hamas; &quot;Headquartered in Gaza City, it has a presence in the West Bank&quot;.    https://en.wikipedia.org/wiki/Hamas#:~:text=Headquartered%20in%20Gaza%20City%2C%20it%20has%20a%20presence%20in%20the%20West%20Bank	0	0	en	The soldier shown in this video was suspended the moment his commanders were notified of this event. IDF spokesman described this as a very grave event, violating IDF's core values:    https://www.timesofisrael.com/liveblog_entry/idf-suspends-soldier-who-threw-stun-grenade-into-west-bank-mosque/    https://www.haaretz.co.il/news/politics/2023-11-17/ty-article/0000018b-dee0-d867-abab-dfe42db10000    Hamas; &quot;Headquartered in Gaza City, it has a presence in the West Bank&quot;.    https://en.wikipedia.org/wiki/Hamas#:~:text=Headquartered%20in%20Gaza%20City%2C%20it%20has%20a%20presence%20in%20the%20West%20Bank	news_&_social_concern	0.9926357865333557	203 - Constitutionalism: Positive	0.03285299614071846
1900251549558817137	A3F9CEB85E980BBACCC70C2FC0B9F3E47336734D8D169E489FA02A98308947D0	1741890249039	1900219911181406255	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	1	1	0	1	0	0	0	0	0	0	0	1	This is not a 3D model.    Google Gemini 2.0 Flash Experimental can only produces as output text and images. It does not produce 3D models.    This is an image output.    https://developers.googleblog.com/en/experiment-with-gemini-20-flash-native-image-generation/	0	0	en	This is not a 3D model.    Google Gemini 2.0 Flash Experimental can only produces as output text and images. It does not produce 3D models.    This is an image output.    https://developers.googleblog.com/en/experiment-with-gemini-20-flash-native-image-generation/	science_&_technology	0.9581865668296814	nan	
1747990054725652863	D1A9F7A5876F81D94E7109659360397E738CD2B0062475F3AB1CF969E52CE96B	1705588279786	1747941664969162890	MISINFORMED_OR_POTENTIALLY_MISLEADING				0	0	0	1	1	0	0	0	0	0	0	0	1	Stating ‘almost half of Poland and the Suwalki corridor were left without GPS’ is plain wrong.     The red hexagons shows that more than 10% of the aircrafts experienced reduced navigation accuracy, but not when the disturbances occurred during a 24hr period.    https://gpsjam.org/faq/	0	0	en	Stating ‘almost half of Poland and the Suwalki corridor were left without GPS’ is plain wrong.     The red hexagons shows that more than 10% of the aircrafts experienced reduced navigation accuracy, but not when the disturbances occurred during a 24hr period.    https://gpsjam.org/faq/	news_&_social_concern	0.9887291193008423	606 - Civic Mindedness: Positive	0.0338037833571434
1832879645643137057	EBA4BE255044C7F9FC4A31F7D30E4D76826F4AF65B8F4A41E8D6AF3556C881AA	1725827535435	1832833435322253470	NOT_MISLEADING				0	0	0	0	0	0	0	0	0	0	0	1	0	Nobody care. 	0	0	cy	No one care.	diaries_&_daily_life	0.6140151619911194	nan	
